"Country","ISO3","Specie","Breed/Most common name","Language","Description","Transboundary name","Other name"
"Netherlands (Kingdom of the)","NLD","Sheep","Nederlandse Bonte Schaap","dutch","originally Hollands- Utrechts veenweide gebied. www.nlbs.nl Based on descriptions and studies of paintings owned by the Rijksmuseum in Amsterdam, we know that the Dutch Spotted Sheep originated around 1800. Generations of farmers and old documentation confirm that Dutch Spotted Sheep were kept in an area in the west of the country, commonly covered in lakes, bogs and swamps. For almost three decades DSS have not been crossed with any other breeds and are now a pure sheep in their own right.","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Noire du Maine","fr.","","Bleu Du Maine",""
"Netherlands (Kingdom of the)","NLD","Sheep","Noordhollander","dutch","This breed is in 1974 started from the Texel and Finnish LandraceThe breed is used for meat production and for producing dams for further breeding. High fertility: 3 of 4 lambs per lambing are normal. Website: www.noordhollanderschapen.nl","","North Holland sheep"
"Netherlands (Kingdom of the)","NLD","Sheep","Norfolk Horn","eng.","https://www.vssschapen.nl/","Norfolk Horn",""
"Netherlands (Kingdom of the)","NLD","Sheep","Norsk Spaelsau","dutch","","spćlsau",""
"Netherlands (Kingdom of the)","NLD","Sheep","North Country Cheviot","","http://www.vssschapen.nl/ at http://www.nc-cheviot.co.uk/north-country-cheviots-sw-england/","Cheviot",""
"Netherlands (Kingdom of the)","NLD","Sheep","North Ronaldsey","eng.","","North Ronaldsay",""
"Netherlands (Kingdom of the)","NLD","Sheep","Ouessant","fr.","Small breed, males about 20 kg and max. 49 cm high, females smaller. Black colour most times, also white and brown.","Ouessant",""
"Netherlands (Kingdom of the)","NLD","Sheep","Oxford Down","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Oxford Down",""
"Netherlands (Kingdom of the)","NLD","Sheep","Poll Dorset","","http://www.vssschapen.nl/","Poll Dorset",""
"Netherlands (Kingdom of the)","NLD","Sheep","Portland","","http://www.vssschapen.nl/","Portland",""
"Netherlands (Kingdom of the)","NLD","Sheep","Racka","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Racka",""
"Netherlands (Kingdom of the)","NLD","Sheep","Romanov","","http://vssschapen.nl/pages/alle-schapenrassen.php","Romanov",""
"Netherlands (Kingdom of the)","NLD","Sheep","Romney","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Romney",""
"Netherlands (Kingdom of the)","NLD","Sheep","Rouge de L'Ouest","fr.","http://vssschapen.nl/pages/alle-schapenrassen.php","Rouge De L’ouest",""
"Netherlands (Kingdom of the)","NLD","Sheep","Ruischaap","NL","This breed sheds its fleece in the summer, does not need shearing. For problem free sheep keeping. Middle sized sheep: edepot.wur.nl/312266. Origin from different breeds: https://ruischaap.weebly.com/ - Texelaar, Swifter, Wiltshire Horn, Barbados Black Belly, Moeflon, Suffolk, Wiltshire Horn, Dorper https://farmstyle.com.au/news/getting-started-dorper-sheep, https://www.nolana.nl/ and https://www.nolana-schafe.de/de-pages/, Easy Care https://www.easycaresheep.com/, Maasduinenschaap https://maasduinenschapen.nl/?cat=5","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Ryeland","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Ryeland",""
"Netherlands (Kingdom of the)","NLD","Sheep","Schoonebeeker Heideschaap","dutch","In more fertile regions of Drenthe a more productive breed was kept: the Schoonebeek Heath sheep. The Schoonebeek turned out to be economically more interesting than old heath sheep breeds by the time fertilizers were introduced. Because of the fertilizers, the poor heathland became more fertile and the Schoonebeek is more productive than the old heath sheep breeds, because it is slightly bigger and a well-meated sheep. However, by now, the Schoonebeek is displaced by other modern breeds that are again more productive. Breed description The Schoonebeek is multicoloured, black, brown, yellow and white, with black spots including on the head. They may be unicoloured brownish black as well. They have a long tail and are polled. The Schoonebeek is managed by transhumance, adapted to extensive conditions, with total grazing. Historically, the Schoonebeek were used for the management of heath fields and production of manure. Now, the breed is mainly used for conservation grazing, although meat and wool products are also valuable. In comparison to the Dutch Texel the Schoonebeek is higher in wool fibre thickness. www.drentsheideschaap.nl","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Scottish Blackface","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Scottish Blackface",""
"Netherlands (Kingdom of the)","NLD","Sheep","Shetland Schaap","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Shetland",""
"Netherlands (Kingdom of the)","NLD","Sheep","Shropshire","eng.","https://www.vssschapen.nl/","Shropshire",""
"Netherlands (Kingdom of the)","NLD","Sheep","Skudde","ger.","https://www.skudde.nl/ Old landrace in middle Europe.","Skudde",""
"Netherlands (Kingdom of the)","NLD","Sheep","Soay","eng.","","Soay",""
"Netherlands (Kingdom of the)","NLD","Sheep","Solognote","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Solognot",""
"Netherlands (Kingdom of the)","NLD","Sheep","South Down","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","South Down",""
"Netherlands (Kingdom of the)","NLD","Sheep","Suffolk","eng.","Breed originates from UK. The Suffolk Sheep Society was founded in 1886. www.suffolkstamboeknederland.nl","Suffolk",""
"Netherlands (Kingdom of the)","NLD","Sheep","Sussex Merino","eng.","","Sussex",""
"Netherlands (Kingdom of the)","NLD","Sheep","Swifter","dutch","Originally a crossbred between Texelaar and Flemish sheep. Breed is used a mother for meat producing lambs. Since 1980. www.swifter.nl","Swifter",""
"Netherlands (Kingdom of the)","NLD","Sheep","Texelaar","dutch","The Texel Sheep is a medium-sized sheep. An adult ram weighs approximately 95 kilos and stands at about 70 centimetres at the withers. A mature ewe weighs 75 kilos on average and stands 68 centimetres at the withers. The Texel Sheep is a medium sized sheep, that lambs once a year. Adult ewes usually birth and suckle two lambs per litter. Ewes can have their first litter at 12 months. The Texel Sheep is of very good meat quality, with excellent fat deposition. A Texel Sheep is large-framed, has a solid square stance and looks bigger than its actual size. Its head is characteristic and well-proportioned with a straight nasal bridge and a wide mouth. The head is covered with fine white hair, in contrast to the black nose. Its neck is long and in proportion. The body has pronounced muscling with well-developed loins and thighs. The forehand, middle and hind quarters are evenly proportioned. The Texel Sheep’s forehand is broad and deep, with well-positioned and reasonably long shoulders and a breastbone extending sufficiently to the front. Its middle piece is long and broad with sufficient depth in the ribs and broad, strong loins. The hindquarters are broad, while the croup is long and lightly sloped. The legs have a delicate structure, are dry and powerful, and are positioned correctly when walking or standing. Its wool is fine, dense and doesn’t contain excess lanolin. The rump is covered in a white coat. Both head and legs aren’t covered with wool but with fine white hair. The tail is thin and of appropriate length.  HISTORY  Origins of the Texel Sheep  The Texel Sheep was bred over a hundred years ago as a crossbreed from indigenous marsh sheep and several British breeds, such as Leicester, Wensleydale and Lincoln. This resulted in a large, fast-growing and woolly sheep. Through effective selection, this breed of sheep has become the most heavily muscled meat sheep in the world. The Texel Sheep is a breed in which excellent carcass quality and great prolific qualities come together.  The Netherlands has a long history of sheep farming. Approximately 1.5 million sheep are kept on about 20,000 farms. Specialist sheep farms have over 300 ewes. Most sheep are held in dairy farms as a secondary activity, with ewes lambing in spring. Breeding, reproduction and meat farming is mainly integrated in the company’s activities. Sheep are mainly kept for meat production. The profitability of sheep farming is determined by lamb production, growth rate and meat quality.  Over the past few decades, sheep farmers have invested a lot of money in research on increasing the profitability of their businesses. By using rams with superior genetic traits, great progress has been made in further improving the functional exterior features and carcass composition. Where in the past the emphasis was on meat and wool production, the main goal of today is the sales of slaughter lambs of a consistent, high quality.","","Texel sheep"
"Netherlands (Kingdom of the)","NLD","Sheep","Veluwse Heideschaap","dutch","Veluwe Heath is found in central and eastern Netherlands. Breed is adapted to extensive conditions. Curved nose. Long woolled tail. Sometimes browns spots on head and legs. Breed is mainly used for conservation grazing. http://szh.nl/schapen/veluws-heideschaap/","","Veluwe Heath"
"Netherlands (Kingdom of the)","NLD","Sheep","Vlaams melkschaap, Vlaming","dutch","Big sheep, long legs. Woolled tail. Milkproducer and good fertility (three lambs per lambing).","Vlaams Schaap","Flanders, Flemish landrace"
"Netherlands (Kingdom of the)","NLD","Sheep","Wallische Schwarznase","ger.","http://vssschapen.nl/pages/alle-schapenrassen.php","Valais Blacknose",""
"Netherlands (Kingdom of the)","NLD","Sheep","Welsh Hill Speckled Face","engels","No flockbook in the Netherlands yet. In Uk: https://welshhillspeckledface.weebly.com/ It’s believed that the breed derived from the crossing of the traditional Welsh Mountain and Kerry Hill sheep and even today it’s the mountains of Mid-Wales that remain as the natural homeland. However there are by now a number of flocks located well outside the traditional boundaries. They are a mountain breed that has adapted to the harsh winters within their natural surroundings. They are also equally at home on low-lying ground. They have a quiet temperament and make excellent, careful mothers. They lamb easily, have a plentiful milk supply and defend their young. The lambs have a strong desire to live, grow quickly and develop to form the quality of carcase demanded by the current market. Lambing is predominantly outside in March with a successful 150% ratio easily achieved. The draft ewe is much in demand to produce the Welsh Mule through crossing with the Blue Faced Leicester and is equally successful when crossed with other terminal sires. The majority of purebred lamb carcasses weigh between 16 –18kg with crossbred lambs exceeding 20kg. In general most ewes weigh between 60 – 70kg with the rams tipping the scales at 80 – 100kg.","Welsh Hill Speckled Face",""
"Netherlands (Kingdom of the)","NLD","Sheep","Wensleydale Longwool","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Wensleydale",""
"Netherlands (Kingdom of the)","NLD","Sheep","Wiltshire Horn","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Wiltshire Horn",""
"Netherlands (Kingdom of the)","NLD","Sheep","Wolmerino","","http://vssschapen.nl/pages/alle-schapenrassen.php","Merino",""
"Netherlands (Kingdom of the)","NLD","Sheep","Zwartbles","dutch","The Black blazed sheep is a quite big brown-black sheep with a smoothly curved nosebone. In 1920-1930 started from the Schoonebeeker breed by Friesian breeders. Used for meatproduction. www.nzs.nl en www.zwartbles-fokkersgroep.nl","Zwartbles","black blazed sheep"
"Norway","NOR","Cattle","Aberdeen Angus","","","Aberdeen-Angus",""
"Norway","NOR","Cattle","Blond d'Aquitaine","","","Blonde D’aquitaine",""
"Norway","NOR","Cattle","Charolais","","","Charolais",""
"Norway","NOR","Cattle","Dexter","","","Dexter",""
"Norway","NOR","Cattle","Doelafe","nor.","","","Døle (Doele) Cattle"
"Norway","NOR","Cattle","Galloway","","","Belted Galloway",""
"Norway","NOR","Cattle","Hereford","","","Hereford",""
"Norway","NOR","Cattle","Highland Cattle","","","Highland",""
"Norway","NOR","Cattle","Holstein","No","","Holstein (black and white)",""
"Norway","NOR","Cattle","Jersey","No","","Jersey",""
"Norway","NOR","Cattle","Limousin","","","Limousin",""
"Norway","NOR","Cattle","Norsk roedt fe","nor.","","","NRF, Norwegian Red Cattle"
"Norway","NOR","Cattle","Ostlandsk roedkolle","nor.","","","Eastern Red Polled Cattle"
"Norway","NOR","Cattle","Sidet troenderfe og nordlandsfe","nor.","","","STN, Sided Trønder and Nordland Cattle, Rørosfe"
"Norway","NOR","Cattle","Simmental","","","Simmental",""
"Norway","NOR","Cattle","Telemarkfe","nor.","","","Telemark Cattle"
"Norway","NOR","Cattle","Tiroler Grauvieh","","","","Tiroler Grauvieh"
"Norway","NOR","Cattle","Vestlandsk fjordfe","nor.","","","Western Fjord Cattle"
"Norway","NOR","Cattle","Vestlandsk raudkolle","nor.","","","Western Red Polled Cattle (eng.) sør- og vestlandsfe"
"Norway","NOR","Chicken","Barred Plymouth Rock","eng.","","Plymouth Rock Barred","Tverrstripet Plymouth Rock"
"Norway","NOR","Chicken","Brun italiener","Nor.","","Italian",""
"Norway","NOR","Chicken","Islandsk landnamshone","No","","",""
"Norway","NOR","Chicken","Light Sussex","eng.","","Light Sussex",""
"Norway","NOR","Chicken","NorBrid 1","nor.","","","White Leghorn"
"Norway","NOR","Chicken","NorBrid 4","nor.","","","White Leghorn"
"Norway","NOR","Chicken","NorBrid 7","nor.","","","Brown Egg Layer"
"Norway","NOR","Chicken","NorBrid 8","nor.","","","Brown Egg Layer"
"Norway","NOR","Chicken","Norsk jaerhona","nor.","","","Jaer"
"Norway","NOR","Chicken","Red Rhode Island (RRI)","nor.","","","Rhode Island Red"
"Norway","NOR","Chicken","Roko","No","","",""
"Norway","NOR","Chicken","Sort Minorka","Nor.","","Minorca",""
"Norway","NOR","Dog","Dunker","nor","","",""
"Norway","NOR","Dog","Haldenstover","nor","","",""
"Norway","NOR","Dog","Hygenhund","nor","","",""
"Norway","NOR","Dog","Lundehund","nor","","",""
"Norway","NOR","Dog","Norsk buhund","nor","","",""
"Norway","NOR","Dog","Norsk elghund gra","nor","","",""
"Norway","NOR","Dog","Norsk elghund sort","nor","","",""
"Norway","NOR","Goat","Kystgeit","nor.","","","Rangeing Goat"
"Norway","NOR","Goat","Mohairgeit","No","","",""
"Norway","NOR","Goat","Norsk boergeit","No","","Boer",""
"Norway","NOR","Goat","Norsk kasjmirgeit","No","","",""
"Norway","NOR","Goat","Norsk melkegeit","nor.","","Norwegian Landrace","Norwegian Dairy Goat"
"Norway","NOR","Goose (domestic)","Norsk hvit gas","nor.","","","White Norwegian"
"Norway","NOR","Goose (domestic)","Smaalensgas","nor.","","",""
"Norway","NOR","Horse","Doelahest","nor.","","","Døle Draught, Døle Horse, Gudbrandsdal, Døle-Gudbrandsdal"
"Norway","NOR","Horse","Fjordhest","nor.","","","Fjord Horse, Fjord Horse"
"Norway","NOR","Horse","Nordlandshest lyngshest","nor.","","","Lyngshest"
"Norway","NOR","Horse","Norsk kaldblodstraver","nor.","","","Norwegian Heavy Trotter, Nordsvensk travare"
"Norway","NOR","Horse","Norsk varmblod","","","",""
"Norway","NOR","Pig","Norsk Duroc","Norwegian","","",""
"Norway","NOR","Pig","Norsk Landrace","nor.","","Norwegian Landrace","Norwegian Landrace"
"Norway","NOR","Pig","Norsk Yorkshire","nor.","","Norwegian Yorkshire","Norwegian Yorkshire"
